Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1565735910767,4264.93603515625,-32415.1015625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5394.79443359375,16534.345703125,RestSSVEP
1565735910769,4290.14892578125,-32352.2265625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5454.78662109375,16594.44921875,RestSSVEP
1565735910770,4335.2548828125,-32393.421875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5411.04443359375,16550.884765625,RestSSVEP
1565735910771,4308.16455078125,-32451.177734375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5356.5283203125,16495.609375,RestSSVEP
1565735910773,4259.080078125,-32432.537109375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5379.21533203125,16516.775390625,RestSSVEP
1565735910773,4269.38427734375,-32356.451171875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5454.58544921875,16590.470703125,RestSSVEP
1565735910774,4326.068359375,-32382.087890625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5425.77392578125,16561.30078125,RestSSVEP
1565735910774,4311.2939453125,-32447.82421875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5360.43994140625,16496.458984375,RestSSVEP
1565735910775,4274.837890625,-32440.203125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5367.5478515625,16502.806640625,RestSSVEP
1565735910776,4278.302734375,-32352.5625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5452.77490234375,16586.24609375,RestSSVEP
1565735910830,4337.6240234375,-32360.810546875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5441.2412109375,16575.47265625,RestSSVEP
1565735910837,4335.27734375,-32418.833984375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5385.5185546875,16520.666015625,RestSSVEP
1565735910839,4286.6845703125,-32442.013671875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5365.916015625,16501.419921875,RestSSVEP
1565735910840,4272.15576171875,-32360.720703125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5449.39990234375,16584.568359375,RestSSVEP
1565735910840,4329.71142578125,-32348.158203125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5459.59228515625,16595.208984375,RestSSVEP
1565735910840,4334.025390625,-32412.28515625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5396.85107421875,16532.220703125,RestSSVEP
1565735910841,4284.53857421875,-32452.205078125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5359.3671875,16494.71484375,RestSSVEP
1565735910841,4259.080078125,-32379.65234375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5433.35107421875,16569.861328125,RestSSVEP
1565735910841,4311.38330078125,-32345.87890625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5462.6318359375,16599.365234375,RestSSVEP
1565735910842,4339.4345703125,-32399.455078125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5409.18896484375,16546.66015625,RestSSVEP
1565735910858,4302.10693359375,-32446.1484375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5364.64208984375,16502.740234375,RestSSVEP
1565735910859,4268.33349609375,-32390.537109375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5423.15869140625,16560.98828125,RestSSVEP
1565735910859,4300.8330078125,-32341.029296875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5470.52197265625,16607.45703125,RestSSVEP
1565735910859,4333.37744140625,-32390.08984375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5420.20849609375,16557.904296875,RestSSVEP
1565735910859,4293.0771484375,-32449.30078125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5362.138671875,16499.87890625,RestSSVEP
1565735910859,4252.77685546875,-32416.533203125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5397.4765625,16533.31640625,RestSSVEP
1565735910860,4286.19287109375,-32342.056640625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5467.41552734375,16602.00390625,RestSSVEP
1565735910860,4338.6298828125,-32380.61328125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5424.94677734375,16560.048828125,RestSSVEP
1565735910860,4313.75244140625,-32440.650390625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5365.20068359375,16500.951171875,RestSSVEP
1565735910860,4266.8583984375,-32426.61328125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5381.6962890625,16517.15625,RestSSVEP
1565735910894,4276.0224609375,-32347.734375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5458.58642578125,16592.638671875,RestSSVEP
1565735910894,4334.6513671875,-32369.728515625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5431.7197265625,16564.162109375,RestSSVEP
1565735910895,4317.17236328125,-32435.0390625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5368.7548828125,16501.0625,RestSSVEP
1565735910896,4269.65234375,-32440.740234375,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5366.6982421875,16498.693359375,RestSSVEP
1565735910896,4266.9033203125,-32356.361328125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5451.2998046875,16582.177734375,RestSSVEP
1565735910897,4332.3935546875,-32355.982421875,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5445.97998046875,16576.1640625,RestSSVEP
1565735910897,4333.35498046875,-32417.78515625,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5383.88671875,16513.9375,RestSSVEP
1565735910898,4292.294921875,-32436.470703125,-187500.015625,-187500.015625,-187500.015625,-187500.015625,5366.966796875,16497.28515625,RestSSVEP
