Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1565741583940,1358.2484130859375,-15814.6630859375,0,0,0,0,9041.5712890625,14531.6064453125,Rest
1565741583941,1389.6749267578125,-15794.79296875,0,0,0,0,9060.078125,14537.1494140625,Rest
1565741583941,1335.5167236328125,-15846.0673828125,0,0,0,0,9045.4599609375,14529.9521484375,Rest
1565741583941,1292.1766357421875,-15880.66796875,0,0,0,0,9027.82421875,14525.146484375,Rest
1565741583942,1338.3106689453125,-15831.001953125,0,0,0,0,9038.732421875,14535.0478515625,Rest
1565741583942,1391.351318359375,-15788.19921875,0,0,0,0,9060.2568359375,14540.30078125,Rest
1565741583943,1342.8480224609375,-15834.958984375,0,0,0,0,9045.5048828125,14530.4658203125,Rest
1565741583943,1287.102783203125,-15877.806640625,0,0,0,0,9022.7958984375,14521.1005859375,Rest
1565741583943,1311.801513671875,-15847.0283203125,0,0,0,0,9026.55078125,14526.8671875,Rest
1565741583943,1378.2308349609375,-15791.1494140625,0,0,0,0,9053.373046875,14539.49609375,Rest
1565741584009,1347.43017578125,-15830.3095703125,0,0,0,0,9043.470703125,14532.5224609375,Rest
1565741584009,1296.7587890625,-15877.4716796875,0,0,0,0,9026.2822265625,14525.0791015625,Rest
1565741584010,1308.7169189453125,-15860.1044921875,0,0,0,0,9024.60546875,14528.8125,Rest
1565741584010,1388.0208740234375,-15787.751953125,0,0,0,0,9054.087890625,14541.4189453125,Rest
1565741584010,1372.1287841796875,-15814.1943359375,0,0,0,0,9052.970703125,14540.390625,Rest
1565741584011,1322.485595703125,-15857.4892578125,0,0,0,0,9039.693359375,14533.86328125,Rest
1565741584011,1317.2105712890625,-15858.47265625,0,0,0,0,9030.5068359375,14529.21484375,Rest
1565741584011,1396.4251708984375,-15783.9296875,0,0,0,0,9058.8935546875,14542.111328125,Rest
1565741584011,1394.458251953125,-15795.10546875,0,0,0,0,9063.095703125,14540.904296875,Rest
1565741584011,1335.4495849609375,-15847.4306640625,0,0,0,0,9043.6044921875,14530.4658203125,Rest
1565741584044,1312.3155517578125,-15864.9326171875,0,0,0,0,9029.2548828125,14527.203125,Rest
1565741584044,1382.1424560546875,-15793.9208984375,0,0,0,0,9050.3330078125,14540.0546875,Rest
1565741584045,1400.6719970703125,-15786.74609375,0,0,0,0,9066.224609375,14547.3193359375,Rest
1565741584045,1347.02783203125,-15834.9814453125,0,0,0,0,9052.0986328125,14540.1669921875,Rest
1565741584045,1305.85595703125,-15867.771484375,0,0,0,0,9031.8701171875,14533.9306640625,Rest
1565741584046,1357.779052734375,-15810.595703125,0,0,0,0,9044.521484375,14543.1396484375,Rest
1565741584046,1396.4921875,-15784.2646484375,0,0,0,0,9065.509765625,14548.7275390625,Rest
1565741584046,1349.21826171875,-15830.2197265625,0,0,0,0,9056.658203125,14545.017578125,Rest
1565741584047,1303.1513671875,-15868.2626953125,0,0,0,0,9034.3291015625,14533.9755859375,Rest
1565741584048,1343.183349609375,-15825.8388671875,0,0,0,0,9036.7880859375,14536.2109375,Rest
1565741584077,1398.7720947265625,-15781.7392578125,0,0,0,0,9058.0439453125,14542.513671875,Rest
1565741584078,1358.62841796875,-15823.984375,0,0,0,0,9049.416015625,14537.2392578125,Rest
1565741584078,1310.9521484375,-15862.8984375,0,0,0,0,9034.955078125,14531.830078125,Rest
1565741584078,1333.43798828125,-15834.01953125,0,0,0,0,9038.84375,14538.2666015625,Rest
1565741584079,1405.00830078125,-15772.552734375,0,0,0,0,9069.287109375,14553.82421875,Rest
1565741584080,1369.513671875,-15814.640625,0,0,0,0,9055.25,14541.7314453125,Rest
1565741584080,1316.9423828125,-15858.875,0,0,0,0,9040.0732421875,14536.76953125,Rest
1565741584081,1320.45166015625,-15849.107421875,0,0,0,0,9035.8935546875,14537.619140625,Rest
1565741584081,1394.5029296875,-15778.4091796875,0,0,0,0,9064.4814453125,14551.5888671875,Rest
1565741584081,1379.21435546875,-15799.6875,0,0,0,0,9066.6044921875,14550.4931640625,Rest
1565741584114,1323.4691162109375,-15846.1796875,0,0,0,0,9047.740234375,14540.7255859375,Rest
