Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1565657172180,28736.20703125,-12000.13671875,0,0,0,0,-3531.508544921875,4477.12109375,Rest
1565657172180,29395.068359375,-11345.2529296875,0,0,0,0,-3587.052490234375,4420.52685546875,Rest
1565657172180,29841.8359375,-10638.6025390625,0,0,0,0,-3583.878662109375,4425.779296875,Rest
1565657172180,29551.5078125,-10829.2861328125,0,0,0,0,-3537.297607421875,4473.27685546875,Rest
1565657172180,28787.771484375,-11888.3779296875,0,0,0,0,-3514.185791015625,4498.06494140625,Rest
1565657172181,29219.205078125,-11567.5859375,0,0,0,0,-3578.447021484375,4436.3515625,Rest
1565657172181,29820.19921875,-10696.0693359375,0,0,0,0,-3587.32080078125,4424.25927734375,Rest
1565657172181,29639.59765625,-10746.1591796875,0,0,0,0,-3562.175048828125,4447.86279296875,Rest
1565657172181,28879.50390625,-11736.54296875,0,0,0,0,-3519.215087890625,4492.09716796875,Rest
1565657172181,29053.33203125,-11769.4443359375,0,0,0,0,-3572.970947265625,4436.75390625,Rest
1565657172215,29794.2265625,-10765.9853515625,0,0,0,0,-3589.265380859375,4418.49267578125,Rest
1565657172215,29702.62890625,-10700.6513671875,0,0,0,0,-3552.94384765625,4452.66845703125,Rest
1565657172215,29019.470703125,-11532.6953125,0,0,0,0,-3511.54833984375,4496.45556640625,Rest
1565657172215,28923.08984375,-11912.7197265625,0,0,0,0,-3554.91064453125,4454.43408203125,Rest
1565657172215,29740.08984375,-10863.103515625,0,0,0,0,-3594.92041015625,4413.9775390625,Rest
1565657172215,29747.845703125,-10667.1689453125,0,0,0,0,-3571.29443359375,4433.826171875,Rest
1565657172216,29146.607421875,-11338.01171875,0,0,0,0,-3528.0439453125,4478.9765625,Rest
1565657172216,28778.763671875,-12039.7216796875,0,0,0,0,-3549.300537109375,4460.759765625,Rest
1565657172216,29632.01953125,-11012.3916015625,0,0,0,0,-3598.89892578125,4411.09423828125,Rest
1565657172216,29787.498046875,-10641.7099609375,0,0,0,0,-3580.883544921875,4430.29443359375,Rest
1565657172284,29298.173828125,-11134.990234375,0,0,0,0,-3540.203369140625,4469.65576171875,Rest
1565657172285,28732.33984375,-12053.5126953125,0,0,0,0,-3543.399658203125,4461.1396484375,Rest
1565657172285,29513.578125,-11179.984375,0,0,0,0,-3600.754150390625,4405.595703125,Rest
1565657172285,29805.669921875,-10650.091796875,0,0,0,0,-3579.050537109375,4432.775390625,Rest
1565657172285,29433.22265625,-10968.8720703125,0,0,0,0,-3535.12939453125,4479.9375,Rest
1565657172286,28728.517578125,-12005.0322265625,0,0,0,0,-3531.173095703125,4488.990234375,Rest
1565657172286,29357.875,-11384.3466796875,0,0,0,0,-3599.345947265625,4425.44384765625,Rest
1565657172286,29809.89453125,-10670.6552734375,0,0,0,0,-3589.533447265625,4427.5673828125,Rest
1565657172286,29545.47265625,-10833.9345703125,0,0,0,0,-3550.14990234375,4459.08349609375,Rest
1565657172286,28776.685546875,-11887.193359375,0,0,0,0,-3522.634765625,4485.81591796875,Rest
1565657172321,29191.958984375,-11591.1005859375,0,0,0,0,-3573.0380859375,4438.162109375,Rest
1565657172321,29814.857421875,-10690.9287109375,0,0,0,0,-3581.956298828125,4429.91455078125,Rest
1565657172321,29643.462890625,-10723.517578125,0,0,0,0,-3548.853515625,4463.1962890625,Rest
