Time,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Direction
1563575848469,-12694.9189453125,-42073.24609375,0,0,0,0,1073.8895263671875,17667.33203125,Rest
1563575848470,-13539.1435546875,-42055.07421875,0,0,0,0,934.884033203125,17622.361328125,Rest
1563575848470,-13647.8408203125,-42029.9296875,0,0,0,0,938.080322265625,17647.39453125,Rest
1563575848470,-13284.177734375,-42029.37109375,0,0,0,0,1006.342529296875,17673.58984375,Rest
1563575848470,-12654.796875,-42067.63671875,0,0,0,0,1080.8856201171875,17668.001953125,Rest
1563575848470,-13394.1708984375,-42058.5390625,0,0,0,0,951.871337890625,17621.689453125,Rest
1563575848470,-13668.5380859375,-42032.58984375,0,0,0,0,920.1318969726562,17637,Rest
1563575848470,-13404.2509765625,-42030.77734375,0,0,0,0,974.8712768554688,17662.2578125,Rest
1563575848471,-12685.6201171875,-42060.81640625,0,0,0,0,1075.6329345703125,17674.91015625,Rest
1563575848471,-13236.8818359375,-42057.6875,0,0,0,0,980.861572265625,17633.6484375,Rest
1563575848503,-13685.32421875,-42036.27734375,0,0,0,0,916.197998046875,17637.470703125,Rest
1563575848503,-13486.86328125,-42033.97265625,0,0,0,0,963.1589965820312,17662.03515625,Rest
1563575848503,-12766.6904296875,-42057.84375,0,0,0,0,1065.2840576171875,17677.033203125,Rest
1563575848503,-13061.8896484375,-42070.62890625,0,0,0,0,1003.6380004882812,17635.927734375,Rest
1563575848503,-13694.48828125,-42041.37109375,0,0,0,0,913.493408203125,17628.171875,Rest
1563575848504,-13553.359375,-42035.44921875,0,0,0,0,955.1123657226562,17660.314453125,Rest
1563575848504,-12886.8974609375,-42057.0625,0,0,0,0,1048.1402587890625,17680.20703125,Rest
1563575848504,-12899.7724609375,-42080.59765625,0,0,0,0,1027.8673095703125,17647.775390625,Rest
1563575848504,-13672.3154296875,-42048.6796875,0,0,0,0,912.3758544921875,17627.0546875,Rest
1563575848504,-13595.2470703125,-42040.43359375,0,0,0,0,941.477783203125,17653.943359375,Rest
1563575848539,-13054.55859375,-42058.0703125,0,0,0,0,1020.446533203125,17669.58984375,Rest
1563575848539,-12777.0615234375,-42085.40625,0,0,0,0,1044.519287109375,17649.5625,Rest
1563575848540,-13614.111328125,-42056.81640625,0,0,0,0,914.4098510742188,17618.650390625,Rest
1563575848540,-13636.5078125,-42033.39453125,0,0,0,0,936.3369140625,17650.345703125,Rest
1563575848540,-13188.400390625,-42042.19921875,0,0,0,0,1008.1306762695312,17670.796875,Rest
1563575848540,-12692.9296875,-42073.625,0,0,0,0,1067.8992919921875,17663.443359375,Rest
1563575848540,-13511.4501953125,-42053.77734375,0,0,0,0,935.9345703125,17620.55078125,Rest
1563575848540,-13660.2900390625,-42034.62109375,0,0,0,0,926.882080078125,17635.951171875,Rest
1563575848540,-13321.3486328125,-42036.65625,0,0,0,0,986.851806640625,17658.615234375,Rest
1563575848540,-12663.0224609375,-42069.1328125,0,0,0,0,1070.2908935546875,17663.98046875,Rest
1563575848576,-13367.68359375,-42066.8515625,0,0,0,0,946.73046875,17615.095703125,Rest
1563575848577,-13689.302734375,-42041.52734375,0,0,0,0,913.2698974609375,17627.12109375,Rest
1563575848577,-13435.4091796875,-42031.671875,0,0,0,0,972.166748046875,17656.06640625,Rest
1563575848577,-12703.2109375,-42067.703125,0,0,0,0,1064.5018310546875,17661.923828125,Rest
1563575848577,-13209.6796875,-42073.9609375,0,0,0,0,968.8587036132812,17613.912109375,Rest
1563575848577,-13708.927734375,-42044.43359375,0,0,0,0,900.2611694335938,17616.37109375,Rest
1563575848578,-13517.865234375,-42035.44921875,0,0,0,0,949.2338256835938,17645.875,Rest
1563575848578,-12803.4365234375,-42059.3671875,0,0,0,0,1046.039306640625,17661.9453125,Rest
1563575848578,-13031.3125,-42082.5,0,0,0,0,986.963623046875,17616.19140625,Rest
1563575848578,-13702.9375,-42049.8203125,0,0,0,0,892.25927734375,17606,Rest
1563575848613,-13572.470703125,-42042.19921875,0,0,0,0,932.782958984375,17633.201171875,Rest
1563575848613,-12941.4140625,-42060.99609375,0,0,0,0,1023.7992553710938,17653.630859375,Rest
1563575848613,-12873.3525390625,-42088.71484375,0,0,0,0,1011.9304809570312,17622.6953125,Rest
1563575848613,-13678.1943359375,-42055.140625,0,0,0,0,890.0464477539062,17599.00390625,Rest
