epoch,acc,loss,val_acc,val_loss
0,0.40386289258832536,1.0657696915602133,0.4022268679047427,1.0342691746036792
1,0.4061249416040839,1.042257122191135,0.40153097356659884,1.016494593358156
2,0.41552114791355277,1.034054298234521,0.3736952044583064,1.0224789825677043
3,0.4085609953606131,1.0368757896554435,0.4043145512821115,1.0164123727948449
4,0.4177831977849548,1.0236675363634904,0.388308983900187,1.0011400417810359
5,0.4219592898145476,1.0273721197262544,0.41266528141108666,1.0101980014899246
6,0.4172611864018237,1.0225792536947942,0.4237995893800101,1.034171610676587
7,0.4226553044475554,1.032509196959974,0.40431455050438914,1.008992452586618
8,0.4296154578587315,1.026180324677656,0.4182324358155185,1.002593475368675
9,0.4263093850914242,1.0204207505560843,0.4460682045193953,0.9977336340922818
10,0.42509135922048535,1.0155125608418494,0.4084899172591267,0.9951217192365797
11,0.43100748881529116,1.013750202898069,0.4036186565810305,1.0104955699017417
12,0.4273534084877512,1.0049724571804846,0.41684064686962025,0.9823334222463742
13,0.4343135617044629,1.003086856993381,0.4648573487976316,0.9729609970177058
14,0.4310074888567769,0.9961145931852575,0.42727906148551487,0.981910418908299
15,0.42578737411796475,0.99283283340095,0.40779402157293065,0.9913026695875302
16,0.43431356189633447,0.9953936194469146,0.4140570699421996,0.9676892980985038
17,0.4464938301344799,0.9781365829155468,0.4432846281104562,0.9706573597075795
18,0.4551940216579623,0.9598878074235785,0.47112039649287446,0.9410797482824359
19,0.4604141354063023,0.9558120030454081,0.48295059853033134,0.9535266917948102
20,0.4656342510137223,0.955980972910168,0.48434238829543047,0.9417926991823736
21,0.4759004757583546,0.9447191872865568,0.4585943016727185,0.9758832725536184
22,0.4739864337583283,0.9323629198622783,0.465553242980231,0.9478001089749771
23,0.4698103427192077,0.9407060631196437,0.510786367545297,0.9187221753157587
24,0.494518886078995,0.9173912993405868,0.4711203977372303,0.936902014762889
25,0.4938228704581079,0.9118865044485782,0.47807933831886856,0.9377152380133638
26,0.4892987714724186,0.9223274704433844,0.46833682100683266,0.9660370848041154
27,0.5063511463187146,0.9006343288423291,0.5017397434307456,0.9007787209628934
28,0.4931268556047071,0.8932660877528306,0.4926931171385713,0.945572185159642
29,0.5188794224126787,0.8765139880337175,0.4794711283950567,0.9014888058624586
30,0.5108752447754606,0.8754879461800055,0.4745998678206568,0.928908447134221
31,0.5279276217919796,0.8670283364320354,0.5038274270673552,0.9300746062852147
32,0.5220114906777584,0.8718130322400437,0.4926931176052047,0.896560008192361
33,0.5157473527500479,0.8626377783859629,0.46276966713125206,0.9332536182307334
34,0.5216634842765338,0.8628830432642931,0.5024356361615965,0.8912204460460607
35,0.5268835981337738,0.8518822224571204,0.47042450179179346,0.9103415654032447
36,0.5294936556328229,0.8415135900020516,0.510786366871271,0.8938462381654924
37,0.5270576015755221,0.8501188458930892,0.4787752315682011,0.903036590533366
38,0.529319651153931,0.8480402346028231,0.48573417515703265,0.9098140179239882
39,0.52792762035035,0.8500584779105975,0.47459986776880864,0.9243165382761547
40,0.5270576015366292,0.8505792265791301,0.4620737713413597,0.9169573162111376
41,0.5312336935247362,0.8349926942158559,0.4885177516281895,0.9343589326948778
42,0.5376718343263588,0.8392417365745065,0.4878218574455901,0.9084376920903816
43,0.5368018151574162,0.8360314616456703,0.46416145326698,0.9173839155302002
44,0.5345397670439727,0.8322456107982578,0.46694503061955556,0.9152833093515103
45,0.5352357808628226,0.8335671731652811,0.48573417520888085,0.8966772308263334
46,0.5321037122736355,0.8255249951245454,0.5059151082152531,0.901250746031146
47,0.5548982137448896,0.8199132669484365,0.5031315321588815,0.9134892280431945
48,0.5378458388052506,0.8289271109577508,0.4864300695470247,0.9039335691771245
49,0.5394118731102157,0.8241994396093225,0.48851775349472326,0.9259199820712944
50,0.5361058017171236,0.8181481557513022,0.48921364705514475,0.9503976752049573
51,0.5548982136748823,0.8215923199907518,0.4899095430524298,0.9313299888194063
52,0.5449799956270606,0.8194341218241281,0.5031315301368032,0.9183425823681539
53,0.554376201889858,0.8156303075659642,0.4892136470032966,0.9162954802967728
54,0.5465460309847263,0.8134955478187476,0.4857341751051845,0.9347421266838504
55,0.5409779079104167,0.8193641072545899,0.5003479543915207,0.893343367963179
56,0.5540281956390192,0.8042147717455977,0.48434238596226326,0.926917089010662
57,0.5427179463727589,0.8187281545585439,0.512874049004284,0.9047919171671114
58,0.5401078885107097,0.8057312204544494,0.490605434901862,0.9140579422563833
