epoch,acc,loss,val_acc,val_loss
0,0.5051661610886292,1.035283927210414,0.5312500062365351,1.0052395542817456
1,0.5269477861332381,1.0037136391466872,0.5345982194079885,0.9802660212985107
2,0.5383971013051776,0.9850890391600662,0.5379464360719014,0.950000979937613
3,0.5573862112124384,0.9519235238503624,0.5390625070181808,0.9630871824920177
4,0.5621334884801547,0.9379177238314687,0.5658482183768813,0.9039950002250927
5,0.5585032163619063,0.9335315088358913,0.5770089336604413,0.900999031694872
6,0.5735828039184092,0.9094182370894783,0.6015625047563974,0.8480606981153999
7,0.5716280417339458,0.8977254358991769,0.5837053606353168,0.8643351171963981
8,0.5786093319387817,0.8923217766496663,0.5814732217695564,0.8226597647714827
9,0.588103886736368,0.8753429724663471,0.5870535770497683,0.8802016956199493
10,0.6068137449339028,0.8544252025485205,0.6093750015799222,0.8137543144901949
11,0.5936889187670793,0.8571384932967545,0.5613839355563479,0.8203070199649248
12,0.601228711276173,0.8694193322628662,0.5825892906037292,0.8741144000419548
13,0.609606261011676,0.8526641448194573,0.6127232170464205,0.8454622326285711
14,0.6207763239870322,0.837311634685167,0.6205357192416808,0.8408932238817215
15,0.6249650973484391,0.8221524480467101,0.5970982173125127,0.9023672886458891
16,0.6182630603721574,0.8290769835485157,0.5970982188425425,0.8479421786032617
17,0.6322256400993969,0.8068517770423665,0.5825892907700368,0.8268542549838978
18,0.6428371996677844,0.7977554996031617,0.5892857187760195,0.839997572890882
19,0.6579167856014297,0.7665870964893313,0.6316964343589332,0.7888963195894446
20,0.6766266438405762,0.7375895908777024,0.6350446472809251,0.7815989833990378
21,0.688913714216595,0.7305659769267817,0.6484375032097367,0.7324334521378789
22,0.6780229001380118,0.7166204315816208,0.6238839327457494,0.7680337345892829
23,0.6908684755646627,0.7235767961846687,0.6573660766838917,0.7261222938873938
24,0.6855626943739923,0.7138124467153284,0.6450892920339746,0.779564265693937
25,0.6942194932434553,0.7037052866617617,0.6361607198071267,0.7473156814729529
26,0.6774643977921424,0.7159116148981959,0.6339285777482603,0.7644464270477849
27,0.689192967053999,0.6979718797202218,0.6551339339597949,0.7393071242342037
28,0.7037140486194448,0.6723180758789976,0.6763392898387143,0.7037306149889316
29,0.7129293510581621,0.6534648494236067,0.6741071474472327,0.7157328446129603
30,0.7143256090450341,0.6541964700883757,0.6785714318975806,0.68718182714656
31,0.7112538419399672,0.6511927287993369,0.6919642879095461,0.6780663351528347
32,0.7213068991458406,0.6298358715702388,0.6696428576750415,0.691941147936242
33,0.708182074418783,0.6506542459325863,0.7020089288375208,0.6600441908064697
34,0.7235409118416122,0.6329055352355475,0.6450892920339746,0.7431571833523256
35,0.7160011176472435,0.6364264278080969,0.6707589330284723,0.6832736553624272
36,0.719910641741533,0.6290067936008122,0.6819196463163409,0.6928245497069189
37,0.7187936333047381,0.6273861355388823,0.6718750040579055,0.7302090296122644
38,0.7274504330230804,0.6131353542787075,0.6718750030600599,0.6819625949886229
39,0.7338732200706182,0.5952943591257941,0.694196429303182,0.6765504211985639
40,0.7254956724822804,0.6072855449004134,0.6975446450524032,0.6570563899752285
41,0.7252164204771111,0.6069689559407222,0.6808035736238318,0.6754336112311908
42,0.7285674390463948,0.6033033115600384,0.6796875045900899,0.6911122014613024
43,0.7227031557428807,0.5999535714837634,0.6908482175453433,0.6802588166402919
44,0.7280089364092431,0.5867158059789925,0.6774553598703018,0.6918621797646795
45,0.7338732207364058,0.5766641025194007,0.6819196456511106,0.6780944261699915
46,0.737782742733464,0.5802019893440645,0.6763392871777926,0.668499899096787
47,0.7285674392128417,0.5942706357863521,0.685267861732947,0.6939540086979312
48,0.7347109748377743,0.594046230407375,0.6863839301014585,0.6749197492775109
