epoch,acc,loss,val_acc,val_loss
0,0.4248903566652811,1.0784406504479416,0.44627193645819235,1.0651380367446364
1,0.448190795964349,1.0616840534238963,0.45723684735007974,1.056468985713365
2,0.45559211137802585,1.058545555331205,0.45723684735007974,1.0520772879060947
3,0.45504386674433034,1.0582576220234234,0.45723684735007974,1.0540689130624135
4,0.45010965598109914,1.0560681411767738,0.46052632116500225,1.0565799634184754
5,0.4542214987726,1.0572856804519368,0.45614035667753533,1.055267084063145
6,0.45339912957952994,1.0588214339263606,0.4627193051243299,1.0510946301776065
7,0.4517543940690526,1.0593371073993152,0.45723684735007974,1.0564379697306114
8,0.45476974229524403,1.0566318125643752,0.45723684735007974,1.0603736678236408
9,0.454495620080515,1.0577250544569994,0.45723684735007974,1.0588558616868236
10,0.45586623478141663,1.056169328786302,0.4649122865511137,1.057601076076951
11,0.4528508840880373,1.0551850173230235,0.45723684735007974,1.0509693107584066
12,0.4547697441252112,1.060139313242153,0.45723684735007974,1.060031936095472
13,0.4509320244715925,1.053996485216837,0.46600877836738763,1.053508771485404
14,0.4484649198088926,1.0549225333359158,0.45723684735007974,1.0501345265329929
15,0.45559211115336473,1.0564752847871237,0.45723684735007974,1.0451060525680844
16,0.4506579023998296,1.0560907725767608,0.45723684735007974,1.0576266732655073
17,0.4555921119376363,1.0572177471691055,0.45723684735007974,1.0602314886555337
18,0.45614035725348484,1.054190621008737,0.45723684735007974,1.0615530895036565
19,0.4572368488655213,1.0503168148887263,0.45723684735007974,1.0542583256437068
20,0.4564144813186048,1.0502892112065303,0.4594298298388981,1.049261742385856
21,0.4616228134959544,1.045978754366699,0.46710527034705146,1.0376183082137191
22,0.4588815857280503,1.0432995474129392,0.46929825079349574,1.0348293610047876
23,0.4564144804281297,1.0376565318816064,0.48684211127590715,1.0339061842675794
24,0.4580592168699296,1.0374801082111764,0.4660087773053531,1.0382437035441399
25,0.46436404166007905,1.0379406410481846,0.47807018050368416,1.0263179072685409
26,0.46134869119953037,1.0289089805201481,0.4692982521006151,1.0150630437491233
27,0.46408991777060327,1.0276493596795357,0.4824561453179309,1.033785152592157
28,0.4613486904969537,1.021941254209531,0.4890350955620147,0.9981526942890987
29,0.46463816463457125,1.0123623496477019,0.4923245672528681,1.0004675440620958
30,0.46984649823341323,1.0038099632059272,0.4802631634826723,0.9858912115818576
31,0.4756030762167811,1.005962419732098,0.46052632400798693,1.0204971362101405
32,0.47231360304316405,1.0018473992679726,0.48574562019488793,0.9708914645669753
33,0.4769736906848521,0.9912254647270107,0.4802631650185376,0.9667054984653205
34,0.4769736905827334,0.9752225476202735,0.5021929889263814,0.9504541877591819
35,0.4868421114066191,0.9664901846268198,0.4890350953005908,0.9649020132788441
36,0.486842111602687,0.9618616244641313,0.5010964972734974,0.937900378385134
37,0.49945176158737586,0.9609503043129256,0.4901315858097453,0.9352807058838376
38,0.49424342746568617,0.9592423897824789,0.5065789545575777,0.9280440122411963
39,0.48739035698389144,0.9520228841717828,0.48793860266736727,0.9160197612486387
40,0.49314693634381945,0.9503376995981262,0.5076754450667322,0.9126403053340159
41,0.4931469372996505,0.9404243780136631,0.5076754443314776,0.9067683776742533
42,0.4983552689500676,0.9420310498068207,0.5131578998999637,0.917660134664753
43,0.5049342171967095,0.9318365944189984,0.5010964968650226,0.8981528307000796
44,0.5060307075628978,0.9336887127474734,0.5032894800890956,0.9230112104039443
45,0.5016447423687694,0.9259822133340334,0.5383771992566293,0.8845620180169741
46,0.5106907953230435,0.9239210961549952,0.5087719368830061,0.906301990804965
47,0.5084978130793101,0.9223333106359892,0.5186403544881103,0.9198389322611323
48,0.5052083398076591,0.9216125086603457,0.5021929907236706,0.9014887723483538
49,0.5342653567837388,0.9002546902353826,0.5241228126708353,0.9018280153211794
50,0.5120614103425556,0.9092945868574214,0.4967105336029801,0.9184998813689801
51,0.5205592170741671,0.901904412104111,0.5054824637216434,0.9036767291918135
