epoch,acc,loss,val_acc,val_loss
0,0.45985677246042256,1.0604715380653362,0.4562923950455471,1.0618333172870025
1,0.4676781071611858,1.053144351136581,0.44197438520848886,1.0551273632786198
2,0.46720694222435205,1.0539040450460273,0.4593067139993508,1.0570877433362182
3,0.4685262034872187,1.0505465009596229,0.4653353498576275,1.0546266133837352
4,0.47107049308596494,1.0446362140108583,0.4536548676453503,1.0641229240716448
5,0.47144742504666537,1.0428913141078784,0.47475509428627616,1.0429186615713935
6,0.4823784463239579,1.0362843178237917,0.46495855956730664,1.0513545177264958
7,0.48360347426666705,1.0337260589817987,0.4702336166416152,1.032680822883051
8,0.4869016273739852,1.0299678848255278,0.4924642100548421,1.026320810549764
9,0.48897475233498805,1.028629703372099,0.4822908872913937,1.0319042534152636
10,0.4926498367641047,1.024039783693016,0.4939713697282551,1.0298865801334023
11,0.4914248085826849,1.0244552310888964,0.47061040468609416,1.0269471907759395
12,0.49151904213172376,1.0246032862630916,0.486058784383486,1.020322613547238
13,0.49660762068329334,1.01818074522448,0.47965335938588244,1.0305356838331243
14,0.5008481036207494,1.0128534084057474,0.4721175646402374,1.0256793670575244
15,0.5160196067641085,0.9897945972038044,0.5011303746888938,0.9953056724788375
16,0.5231813108903077,0.9842935706696958,0.5128108563397105,0.9796750317773337
17,0.5290237532986859,0.9802987178765824,0.5286360257098166,0.9715055838597836
18,0.5315680422936346,0.9749167867867038,0.52034665159067,0.962977446800978
19,0.5341123313026253,0.9728005930382577,0.514318016518438,0.9914854942359866
20,0.5408971036913887,0.9638890642918508,0.5244913390292292,0.9774378233370964
21,0.5389182115394217,0.963043678191038,0.5113036978172915,0.9923516043434488
22,0.5468337792963565,0.9473650892343424,0.5380557694927858,0.9498388930739724
23,0.5511684946370403,0.9410782232290836,0.5388093492873827,0.9480299836230979
24,0.5491896028290975,0.9400100001143457,0.5429540366136498,0.9387019584523886
25,0.5529589204913123,0.9366745782199555,0.5350414512688806,0.9493613827021928
26,0.5520165907454253,0.9344304457301246,0.5463451442576119,0.932643459224126
27,0.5584244314206239,0.9277216004979327,0.5418236672305575,0.9377529819656694
28,0.5576705668181956,0.926528592773352,0.5380557698296621,0.930420304858424
29,0.558235965636859,0.9244747742915037,0.5361718212415063,0.936455160603994
30,0.5550320452725802,0.9270537961688619,0.5497362514243327,0.9256997050516751
31,0.5583301982015675,0.9227516348468462,0.5256217076543497,0.9566558564212327
32,0.5569167037982784,0.924017152936109,0.5395629287451034,0.929676036459212
33,0.5603090895728102,0.9158523463715349,0.5399397185862559,0.9277721726094859
34,0.5630418454130842,0.9157511808098913,0.54446119533258,0.9301714810466263
35,0.5669053958941643,0.9062673110408074,0.5422004569594179,0.93444619797726
36,0.5664342311342572,0.9083261558616831,0.5384325593900843,0.9288444710164117
37,0.5686015893746964,0.9033699302045615,0.5373021901473571,0.937275319797434
38,0.5679419576332585,0.9033803476945347,0.5429540363048465,0.9263433472007041
39,0.5713343444609256,0.9000476330148018,0.5452147748464468,0.923970626208148
40,0.5691669855127796,0.8994156681408398,0.5516202001247805,0.9235154521492251
41,0.5687900549000922,0.9013181315293368,0.551620200742387,0.9298859037621721
42,0.5693554521432652,0.9006420673175528,0.5519969897974948,0.9265969612810426
43,0.5719939750846359,0.895751153941407,0.5470987234346024,0.926880773850285
44,0.5697323839649518,0.9015737699476045,0.553880939059403,0.9299558132954262
45,0.5719939751267613,0.8970734442050979,0.5429540363609926,0.9208168937419713
46,0.5713343438234277,0.8964416688617741,0.5455915641261386,0.9273178888247618
47,0.5753863607552584,0.8921337868081728,0.5455915642945768,0.9254150219267261
48,0.5751036619967642,0.8940162011925966,0.5504898308259073,0.9163957555534791
49,0.5753863613309723,0.8909062699657362,0.543330826089853,0.9316708867767294
50,0.5776479516039356,0.8895984897063536,0.5444611953887261,0.9202379732987175
51,0.5788729785581018,0.8884020910661174,0.5395629290258337,0.9290586730637942
52,0.577459485495805,0.8874943884664601,0.5429540364732847,0.9230223853469524
53,0.5783075822192209,0.8873232259273619,0.5467219333127197,0.9204250344137725
54,0.5819826665795326,0.8850017725253079,0.5422004566225416,0.9366434928655804
55,0.5778364174312302,0.8868474646633273,0.5474755129388785,0.9177270517056385
